FMID,MarketName,street,city,County,State,zip,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season2Time,Season3_Start_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1003865,ABBOTT NORTHWESTERN FARMERS MARKET,800 E 28TH ST,MINNEAPOLIS,HENNEPIN,MINNESOTA,,,,,,,,,,,,,,-93.2629,44.9556,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-26T23:24:00Z
1002947,ABERDEEN FARMERS MARKET,2ND AVE SE  AND  S LINCOLN STREET,ABERDEEN,BROWN,SOUTH DAKOTA,57401,,,,,,,,,,,,,-98.4866,45.4631,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004031,ABILENE FARMERS MARKET,EAST 1ST  AND  BUCKEYE ST,ABILENE,DICKINSON,KANSAS,67410,,,,,,,,,,,,,-97.2139,38.9153,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1010487,ABINGDON FARMERS MARKET,CORNER OF REMSBURG DRIVE  AND  CUMMINGS ST,ABINGDON,WASHINGTON,VIRGINIA,24210,04/16/2016,11/22/2016,Tue: 3pm-6pm;Sat: 8am-1pm;,11/26/2016,12/24/2016,Sat: 10:00 AM-12:00 PM;,01/02/2016,04/09/2016,Sat: 10:00 AM-12:00 PM;,,,,-81.977094,36.708934,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,2016-03-02T10:20:28Z
1000065,ABINGDON SQUARE GREENMARKET,W12 ST  AND  8TH AVE,NEW YORK,NEW YORK,NEW YORK,10014,01/01/2013,12/31/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,,,,-74.00528,40.737177,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-07-24T10:36:51Z
1006988,ABINGTON,362 PLYMOUTH STREET,ABINGTON,PLYMOUTH,MASSACHUSETTS,02351,07/13/2013,09/21/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,-70.9369,42.119,Local government building grounds,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-14T10:44:35Z
1007070,ABINGTON FARMERS MARKET,12055 ROSE DROVE,CLARKS SUMMIT,LACKAWANNA,PENNSYLVANIA,,,,,,,,,,,,,,-75.7746,41.425,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1011313,ABITA SPRINGS FARMERS MARKET,22049 MAIN ST,ABITA SPRINGS,ST. TAMMANY,LOUISIANA,70420,01/01/2016,12/01/2016,Sun: 12:00 AM-4:00 PM;,,,,,,,,,,-90.0389129,30.4793215,,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,2016-06-30T13:50:15Z
1004762,ABQ UPTOWN GROWERS MARKET,NE PARKING LOT OF ABQ UPTOWN SHOPPING CENTER,ALBQUQUERQUE,BERNALILLO,NEW MEXICO,,10/25/2014,,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-106.565838,35.103988,Other,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-06-05T14:51:15Z
1009543,ABV FARM MARKET,690 ALLEGHENY ROAD,MOUNT BETHE,,PENNSYLVANIA,18343,,,,,,,,,,,,,-75.0998,40.8743,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1002108,ACADIA FARMERS MARKET IN TOWN HILL,,TOWN HILL,HANCOCK,MAINE,,,,,,,,,,,,,,-68.9716,44.5908,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1007575,ACADIANA FARMERS MARKET,801 FOREMAN DRIVE,OPELOUSAS,LAFAYETTE,LOUISIANA,70570,,,,,,,,,,,,,-92.0634,30.2147,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1005122,ACE FARMERS MARKET,115 BLACK RIVER BLVD,ROME,ONEIDA,NEW YORK,,,,,,,,,,,,,,-75.4541,43.2098,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1008461,ACME RANCH TRUCK PATCH,RR1 BOX 146,BIRCH TREE,SHANNON,MISSOURI,65438,,,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;,,,,,,,,,,-91.492638,36.991165,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-25T15:20:55Z
1011180,ACREAGE GREEN MARKET,6701 140TH AVE NORTH,LOXAHATCHEE,PALM BEACH,FLORIDA,33470,05/31/2015,05/29/2016,Sun: 9:00 AM-2:00 PM;,06/07/2015,,Sun: 9:00 AM-1:00 PM;,,,,,,,-80.263351,26.775639,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,2015-05-21T02:02:58Z
1003469,ACTONBOXBOROUGH FARMERS MARKET,1 PEARL ST,ACTON,MIDDLESEX,MASSACHUSETTS,01720,"June 19, 2012","October 21, 2012",sun:10:00 AM - 1:00 PM;,,,,,,,,,,-71.47415,42.47518,Closed-off public street,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,2012-05-24T13:08:35Z
1018003,ACUSHNET FARMERS MARKET,186 LEONARD STREET,ACUSHNET,BRISTOL,MASSACHUSETTS,02743,06/03/2017,09/30/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-70.900856,41.7200523,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2017-05-18T19:04:50Z
1007519,ACWORTH FARMERS MARKET,MAIN AND LEMON STREETS,ACWORTH,COBB,GEORGIA,,,,,,,,,,,,,,-84.6767,34.0657,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1001393,ADA FARMERS MARKET,12TH STREET AND TOWNSEND,ADA,PONTOTOC,OKLAHOMA,74820,04/01/2010,11/31/2010,Wed: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,,,,-96.679869,34.773589,Private business parking lot,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-02T10:18:53Z
1001083,ADA FARMERS MARKET,7239 THORNAPPLE RIVER DR,ADA,KENT,MICHIGAN,49301,06/09/2015,10/27/2015,Tue: 11:00 AM-4:00 PM;,,,,,,,,,,-85.4889683,42.9553715,,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,2015-03-19T11:44:10Z
1006969,ADAIRCO FARMERS MARKET,409 FAIRGROUND STREET ADAIR COUNTY CO-OP EXT SERVICE PARKING LOT,COLUMBIA,ADAIR COUNTY,KENTUCKY,,,,,,,,,,,,,,-85.297,37.1043,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1010467,ADAIRSVILLE FARMERS MARKET,7446 GA 140,ADAIRSVILLE,BARTOW,GEORGIA,30103,06/07/2014,09/27/2014,Sun: 8:00 AM-11:30 PM;,,,,,,,,,,-84.929569,34.375727,Private business parking lot,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-08-07T10:08:33Z
1017937,ADAMS COUNTY FARMERS MARKET ASSOCIATION (PA),103 CARLISLE STREET,GETTYSBURG BOROUGH,ADAMS,PENNSYLVANIA,17325,,,Thu: 2:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-77.22934,39.834024,,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,2017-04-25T15:03:14Z
1011322,ADAMS COUNTY FARMERS MARKET ASSOCIATION (PA),LINCOLN SQUARE,GETTYSBURG,ADAMS,PENNSYLVANIA,17325,05/19/2016,,Thu: 2:00 PM-6:00 PM;,,,,,,,,,,-77.230764,39.830706,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2016-06-27T16:23:25Z
1010354,ADAMS FARMERS  AND  ARTISANS MARKET,ADAMS VISITORS CENTER 3 HOOSAC ST,ADAMS,BERKSHIRE,MASSACHUSETTS,01220,07/13/2014,09/14/2014,Sun: 11:00 AM-2:00 PM;,,,,,,,,,,-73.118003,42.6244919,Private business parking lot,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,2014-07-08T11:11:58Z
1018278,ADAMS MORGAN FARMER MARKET,18TH STREET AND COLUMBIA RD NW,"WASHINGTON, DC",DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,20009,,,Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-77.0426674,38.9226795,,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,2017-06-21T09:33:38Z
1008961,ADAPTATIONS FRESH FEAST,79-7500 MAMALAHOA HIGHWAY,KEALAKEKUA,HAWAII,HAWAII,96750,01/01/2013,12/31/2013,Mon: 8:00 AM-4:00 PM;Tue: 8:00 AM-4:00 PM;Wed: 8:00 AM-4:00 PM;Thu: 8:00 AM-4:00 PM;Fri: 8:00 AM-4:00 PM;Sun: 12:00 PM-4:00 PM;,,,,,,,,,,-155.923558,19.525757,Co-located with wholesale market facility,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-13T17:13:16Z
1005109,ADDED VALUE FARM STAND AT GOVERNORS ISLAND,GRESHAM RD,BROOKLYN,KINGS,NEW YORK,11231-1235,,,,,,,,,,,,,-74.0231,40.6875,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1002464,ADDISON FARMERS MARKET,ONE FRIENDSHIP PLAZA,ADDISON,DUPAGE,ILLINOIS,60101,,,,,,,,,,,,,-87.9934,41.9321,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005741,ADEL FARMERS MARKET,COURTHOUSE SQUARE,ADEL,DALLAS,IOWA,50830,,,,,,,,,,,,,-94.0175,41.6144,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005272,ADELANTO STADIUM FARMERS MARKET,HWY 395  AND  RANCHO DRIVE,VICTORVILLE,SAN BERNARDINO,CALIFORNIA,92392,,,,,,,,,,,,,-117.405,34.5593,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1012288,ADRIAN FARMERS MARKET,115 TOLEDO STREET,ADRIAN,LENAWEE,MICHIGAN,49221,05/07/2016,10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-84.034589,41.900169,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,2016-07-06T21:49:50Z
1011214,AENON BAPTIST CHURCH FARM STAND,175 GENESEE STREET,ROCHESTER,MONROE,NEW YORK,14611,,,Wed: 11:00 AM-2:00 PM;,,,,,,,,,,-77.6360764,43.1466026,,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2015-06-08T09:24:05Z
1008667,AFTON VILLAGE FARMERS MARKET,5401 VILLAGE DR,CONCORD,CABARRUS,NORTH CAROLINA,28027,01/01/2013,12/31/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,,,,-80.670172,35.414038,Other,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-27T13:53:54Z
1007586,AGH WELLNESS COMMITTEE FARMERS MARKET,9733 HEALTHWAY DRIVE,BERLIN,WORCESTER,MARYLAND,21811,,,,,,,,,,,,,-75.2113,38.3388,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-23T23:58:45Z
1012233,AGRICENTER INTERNATIONAL FARMERS MARKET,7777 WALNUT GROVE RD,MEMPHIS,SHELBY,TENNESSEE,38120,05/02/2016,10/01/2016,Mon: 7:30 AM-5:30 PM;Tue: 7:30 AM-5:30 PM;Wed: 7:30 AM-5:30 PM;Thu: 7:30 AM-5:30 PM;Fri: 7:30 AM-5:30 PM;Sat: 7:00 AM-5:30 PM;,,,,,,,,,,-89.8037477,35.128866,,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2016-07-05T11:28:19Z
1003562,AGRITOPIA FARM STAND,3000 E RAY ROAD (HIGLEY  AND  RAY),GILBERT,MARICOPA,ARIZONA,85233,01/01/2015,12/31/2015,,,,,,,,,,,-111.726215,33.321658,,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,2015-08-13T12:14:20Z
1011830,AHWATUKEE FARMERS MARKET,4700 E WARNER RD,PHOENIX,MARICOPA,ARIZONA,,,,Sun: 9:00 AM-1:00 PM;,06/05/2016,09/25/2016,Sun: 8:00 AM-11:00 AM;,,,,,,,-111.983242,33.331331,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2016-03-25T16:32:55Z
1000212,AIKEN COUNTY FARMERS MARKET,897 RICHLAND AVENUE EAST,AIKEN,AIKEN,SOUTH CAROLINA,29801,,,,,,,,,,,,,-81.7084941,33.5568819,Local government building grounds,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013-06-17T16:01:53Z
1008054,AIRPORT FARMERS AND FLEA MARKET,17375 SPRING HILL DR,BROOKSVILLE,HERNANDO,FLORIDA,34604,01/01/2015,12/31/2015,Sat: 8:00 AM-3:00 PM;Sun: 8:00 AM-3:00 PM;,,,,,,,,,,-82.441117,28.48114,,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,2015-03-19T11:45:37Z
1007542,AKEBONO FARMERS’ MARKET,AKEBONO PARKING LOT,PAHOA,HAWAII COUNTY,HAWAII,,,,,,,,,,,,,,-154.951,19.4975,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1011967,AKERS OF STRAWBERRIES,1054 MELTON ROAD,BAKER,OKALOOSA,FLORIDA,32531,03/15/2016,07/31/2016,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;Sun: 12:00 PM-5:00 PM;,09/29/2016,11/06/2016,Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-11:00 PM;Sat: 9:00 AM-11:00 PM;Sun: 6:00 PM-;,01/01/2016,12/31/2016,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-2:00 PM;,,,,-86.7012813,30.7986832,,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,2016-05-18T21:16:39Z
1001801,AKRON FARMERS MARKET,CITY PARK,AKRON,PLYMOUTH,IOWA,51031,,,,,,,,,,,,,-96.5573,42.8309,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005061,AKWESASNE FARMERS MARKET,469 STATE ROUTE 37 ACROSS FROM AKWESASNE SPORTS,HOGANSBURG,FRANKLIN,NEW YORK,,,,,,,,,,,,,,-74.6677,44.9739,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004086,ALABAMA GULF COAST MARKET,22250 PERDIDO BEACH BOULEVARD,GULF SHORES,BALDWIN,ALABAMA,36542,10/04/2014,07/25/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-87.65585,30.250746,,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,2015-01-25T14:33:13Z
1008612,ALACHUA COUNTY FARMERS MARKET,5920 NW 13TH STREET,GAINESVILLE,ALACHUA,FLORIDA,32653,01/01/2013,12/31/2013,Sun: 8:30 AM-1:00 PM;,,,,,,,,,,-82.352515,29.710665,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-27T10:09:35Z
1006312,ALAMANCE COUNTY FARMERS MARKET,200 S MAIN ST,BURLINGTON,ALAMANCE,NORTH CAROLINA,27215,,,,,,,,,,,,,-79.4357,36.0943,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1009019,ALAMEDA FARMERS MARKET,HAIGHT AND WEBSTER ST,ALAMEDA,ALAMEDA,CALIFORNIA,,01/01/2013,12/31/2013,Tue: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-122.276762,37.774248,,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 12:57:44 PM
1004846,ALAMO FARMERS MARKET,BUCKHORN RANCH ROAD,ALAMO,LINCOLN,NEVADA,89001,05/21/2013,,Tue: 10:00 AM-5:00 PM;Wed: 10:00 AM-5:00 PM;Thu: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 10:00 AM-5:00 PM;Sun: -5:00 PM;,,,,,,,,,,-115.1435,37.33075,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-11T19:20:50Z
1018304,ALAMO HEIGHTS FARMERS MARKET,255 E BASSE,SAN ANTONIO,BEXAR,TEXAS,78209,01/01/2017,12/31/2017,Sun: 9:00 AM-1:00 PM;,,,,,,,,,,-98.481174,29.493258,,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2017-06-21T13:43:48Z
1011033,ALAMOGORDO FARMERS MARKET IN ALAMEDA PARK,1987 WHITE SANDS BLVD (NEXT TO TOY TRAIN DEPOT),ALAMOGORDO,OTERO,NEW MEXICO,88310,06/03/2017,10/28/2017,Sat: 8:30 AM-10:30 AM;,07/05/2017,10/25/2017,Wed: 5:00 PM-6:00 PM;,,,,,,,-105.9609907,32.9140955,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,2017-04-24T14:46:07Z
1004789,ALAMOGORDO OTERO COUNTY FARMERS MARKET,401 FAIRGROUNDS RD,ALAMOGORDO,OTERO,NEW MEXICO,,01/04/2014,12/20/2014,Sat: 8:30 AM-12:00 PM;,,,,,,,,,,-105.9606,32.92649,Local government building grounds,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-20T17:04:12Z
1004070,ALAMOSA FARMERS MARKET,CORNER OF 6TH STREET AND STATE AVENUE'S MUNICIPAL PARKING LOT,ALAMOSA,ALAMOSA,COLORADO,81101,07/11/2015,10/10/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-105.865236,37.468359,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,2015-03-19T16:25:00Z
1004425,ALBANY DOWNTOWN FARMERS MARKET,CORNER OF W BROAD AVE  AND  N JACKSON ST,ALBANY,DOUGHERTY,GEORGIA,31702,May,December,Sat:8:00 AM - 2:00 PM;,,,,,,,,,,-84.15366,31.57684,Local government building grounds,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-24T18:23:23Z
1002175,ALBANY FARMERS MARKET,4TH AVENUE  AND  ELLSWORTH STREET,ALBANY,LINN,OREGON,97321,04/16/2016,11/19/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-123.1061,44.6349,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,2016-06-28T11:29:32Z
1011108,ALBERT LEA FARMERS MARKET,104 NORTH BROADWAY,ALBERT LEA,FREEBORN,MINNESOTA,,05/13/2015,10/31/2015,Wed: 4:00 PM-6:00 PM;,,,,,,,,,,-93.368932,43.650895,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2015-05-02T09:49:27Z
1004886,ALBERTA FARMERS MARKET,21724 HIGHWAY 5,ALBERTA,WILCOX,ALABAMA,36720,,,,,,,,,,,,,-87.4101,32.2319,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1010559,ALBION FARMERS MARKET,211 MARKET PLACE,ALBION,CASS,MICHIGAN,49224,05/03/2014,10/25/2014,Wed: 8:30 AM-1:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,,,,,-84.751569,42.243544,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-08-28T11:40:08Z
1010407,ALBUQUERQUE DOWNTOWN GROWERS MARKET,800 CENTRAL AVE,ALBUQUERQUE,BERNALILLO,NEW MEXICO,87102,05/17/2014,11/08/2014,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-106.656893,35.085972,Other,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,2014-08-05T11:39:34Z
1004761,ALBUQUERQUE NORTHEAST FARMERS MARKET,6400 WYOMING BLVD,ALBUQUERQUE,BERNALILLO,NEW MEXICO,,06/03/2014,09/30/2014,Tue: 3:00 PM-6:00 PM;,,,,,,,,,,-106.55762,35.1506,Educational institution,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-06-05T14:54:49Z
1007016,ALBUQUERQUE VA GROWERS MARKET,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,BERNALILLO,NEW MEXICO,,,,,,,,,,,,,,-106.578,35.0553,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1002222,ALCONA FARMERS MARKET,320 S STATE STEET (US23),HARRISVILLE,ALCONA,MICHIGAN,48740,June,September,Sat:10:00 am - 1:00 pm;,April,May,Sat:10:00 am - 1:00 pm;,Oc,ber to November,Sat:10:00 am - 1:00 pm;,,,,-83.2973,44.6547,Federal/State government building grounds,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/19/2011 12:38:58 PM
1008252,ALDERSON FARMERS MARKET,RT 3 MAIN STREET,ALDERSON,GREENBRIER,WEST VIRGINIA,24910,,,Sat: 8:00 AM-12:30 PM;,,,,,,,,,,-80.642024,37.725954,Private business parking lot,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-20T07:04:21Z
1003236,ALDRICH ARENA FARMERS MARKET,1850 WHITE BEAR AVE,MAPLEWOOD,RAMSEY,MINNESOTA,55109,,,,,,,,,,,,,-93.0877,44.9609,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1011910,ALEDO FARMERS MARKET,128 ELM STREET,ALEDO,PARKER,TEXAS,76008,04/18/2016,,Mon: 3:00 PM-6:00 PM;,,,,,,,,,,-97.602554,32.696496,,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,2016-04-28T17:02:14Z
